x_01,y
-0.3295708690745507,1.6416306784366574
-0.27587817493587724,1.4149621506763763
-0.46367676727289464,2.165480014021237
2.1525380929278,-2.065487848640283
-0.8595350410258195,1.6993650642762628
-0.23280476685757726,1.9861146562990233
0.9119269084040925,0.2952412727772107
1.1232391969307574,-0.15667229120420062
-1.9866886597698705,4.582997533407292
-1.245218174853177,2.9937195293347267
-1.5582850615991717,2.684132170822771
1.2606609796053863,-1.7107776730022453
-2.413186761998489,5.389916968228127
-0.2468757278476658,1.7199460869860104
-1.0952026250933427,2.596863365670878
-2.0283037015452554,3.5628461185478892
0.11586407333451226,0.00016126416170492153
0.37712879700843366,0.11655042608755106
0.42646191098717673,0.2938524319727004
-1.3105822094741235,1.836782827914614
1.661564809018414,-1.6025241793603744
-1.2680019105663112,3.5479019230234634
1.507695896720127,-1.1981490369153756
-0.9116745671445495,1.7515597446540798
0.3393343451922029,0.18385242122073514
0.0743407971084949,1.3628956217033845
-0.2418402797869658,1.1583743378905185
-0.22830142999273767,0.8500772151425753
-1.043505334234941,3.0854100958433204
0.48219852006862357,-0.42201150108572816
-0.12651476638164094,1.249754044679867
0.6351505337411284,-0.20100008971373173
-0.47147695623534674,2.3567015622381655
-0.8749078871310088,3.025184736167394
0.29677493566408003,0.7296255497746928
0.33352557898366836,0.5657005361495286
0.29345752301985706,0.10370377889743954
0.5309069476973255,-0.5980073797185143
-1.661315504026982,4.68381226265473
-0.7485118333198167,2.2109567639594134
-0.43087015041607135,2.4108743594190263
1.2961174697649502,0.1916564228641251
-0.11511674307039788,2.096009963954234
0.6005308370799023,0.9014805560087126
1.1287766488376056,-0.6867468784088167
0.3921748260083164,0.47138073701205235
1.0442239616184548,-0.25228718782308446
-0.16059149824023738,1.9526541193786484
-0.6203190372536138,3.224798708930522
0.9005718371030699,0.06835690233484226
