x_01,x_02,y
-7.27629617104811,-4.228745980785453,0.0
-7.410402069246454,-1.800329712921776,0.0
-7.806260342999379,-4.185672572707153,0.0
-6.034798393569467,-2.8296286089188185,0.0
-8.93341396174343,-5.198085980702753,0.0
-8.505010363572731,-2.6922068262441896,0.0
-9.359912063972049,-4.199743533697242,0.0
-8.041927927066903,-5.981171507394832,0.0
-6.830861228639048,-3.575739008841142,0.0
-6.520263390986383,-5.263450015323699,0.0
-5.2851604929551455,-5.220869716415887,0.0
-5.439029405253432,-4.8645423729941255,0.0
-6.607390956781357,-3.878527008741081,0.0
-7.188565581760526,-4.181169235842313,0.0
-7.9902306362085005,-3.4706692857809522,0.0
-7.073240068355201,-3.3177172721084474,0.0
-7.418202258208907,-4.827775692980585,0.0
-6.64995036630948,-3.6193422268659075,0.0
-6.653267778953703,-3.4219608581522505,0.0
-8.608040806000542,-4.701379639169392,0.0
-7.377595452389631,-2.6567503360846256,0.0
-7.061842045043957,-3.3523369687696736,0.0
-5.817948653135954,-3.5606929798412597,0.0
-5.902501340355105,-4.1134593040898135,0.0
-7.567044339227174,-3.052295968746506,0.0
-7.010991477391415,-4.30067893913192,0.0
-6.387375116272475,-3.582212150213471,0.0
-8.571425356560123,-3.02216313742188,0.0
-5.777789012207005,-3.019527010207883,0.0
-6.368551819722229,-4.208502484691479,0.0
-8.811544311996013,-5.693169661358374,0.0
-6.103425444124915,-3.5989967950039747,0.0
-7.521678998525181,-5.546596160415455,0.0
-8.885333951181924,-4.8325021991943835,0.0
-7.315749861140964,-6.729076198022566,0.0
-7.202744297775762,-3.172186573631953,0.0
-6.880572788681757,-5.63805902304609,0.0
-7.811272882511289,-3.297316557404359,0.0
-7.700074220897208,-5.2799971434852395,0.0
-6.381103492833242,-5.577364673017618,0.0
-7.152621600012124,-4.651662577724898,0.0
-6.029598512501994,-2.9745419794166623,0.0
-6.854312001211121,-4.072088184479656,0.0
-8.116646177877682,-5.7753260499255505,0.0
-5.1379967034483585,-4.203296410315271,0.0
-5.7928422498031535,-1.7761776148575033,0.0
-5.424065857945523,-2.556178953784361,0.0
-7.0560226284458825,-4.075261606433769,0.0
-6.454483723439738,-2.8607246075245096,0.0
-4.764086675287491,-3.2736083335909085,0.0
-5.306512606799714,-3.36776170438313,0.0
-5.680945735043114,-3.76807732839801,0.0
-6.91862187958318,-4.183997622162432,0.0
-8.47070681349398,-3.1017066532484767,0.0
-8.524508010150626,-4.437078757434613,0.0
-6.866961775935366,-3.595419576788582,0.0
-8.406493597864161,-3.356420455147444,0.0
-6.0620088232003155,-3.6286892883640594,0.0
-6.956963126159455,-4.171304851445091,0.0
-7.014450640236091,-3.0842682162637898,0.0
-6.7920714884372,-4.610979436878334,0.0
-9.39479519038962,-4.1101432438580545,0.0
-6.491186149717122,-3.4628008348541917,0.0
-7.335098576813337,-3.2955395260179747,0.0
-7.305979285033964,-3.2961363022348693,0.0
-7.144690752195061,-5.314506838295976,0.0
-6.795817342256057,-4.120708475302676,0.0
-6.94808542563141,-4.512507374260281,0.0
-8.323387965679828,-3.4761922926662807,0.0
-7.936085302421909,-4.525262550390291,0.0
-7.615437513871917,-3.24359499714076,0.0
-6.229625051900145,-2.1482567109979387,0.0
-5.859859561615648,-4.2334553538963124,0.0
-7.104697988365054,-6.103417849450722,0.0
-6.430798875687309,-4.750833563330591,0.0
-7.990541661496064,-3.953769171510226,0.0
-8.063293936745335,-3.8957415572527756,0.0
-6.805837975417089,-3.885544888711086,0.0
-7.782646505744845,-3.044558322971526,0.0
-7.01892947625021,-5.455596283112006,0.0
-5.542630689076755,-3.4499166623402786,0.0
-8.225088038534025,-2.8745095958222286,0.0
-6.859698368657827,-3.91270477459998,0.0
-5.4631013820885705,-3.0087153968832574,0.0
-5.777454293641184,-4.033700185735976,0.0
-7.864899824194563,-5.3558725667488805,0.0
-5.969811211921877,-3.6922978306416034,0.0
-5.666467038085468,-5.159714849826343,0.0
-6.85764551186326,-2.468381596938152,0.0
