x_01,x_02,y
-6.753180729776398,-3.685066224206302,0
-6.92508128535955,-3.4717264752668884,0
-6.301276290366657,-3.0155299512736278,1
-6.553933242721014,-3.7445095148445655,1
-6.216711315179472,-2.579383788482681,1
-6.616621053860875,-3.9490842938558246,0
-6.513906746512971,-3.1672376515662024,1
-6.331541117066682,-3.2376228630403645,1
-6.458412329778954,-3.1813469765883733,1
-6.563274422253015,-3.078731504057229,1
-5.987014475488375,-2.6703968339425566,1
-6.742444852217303,-2.760414217510667,0
-6.548490636620905,-2.6861652127083833,1
-6.5657900972507495,-2.55905731743046,1
-6.342903711210363,-2.0050643684711416,0
-6.780594003921026,-3.6602037195462596,0
-6.295993665301338,-3.605251670001801,1
-6.005172356295585,-3.128772460887913,1
-6.790571162805653,-3.323456303824707,0
-6.783846727532448,-1.965373292246157,0
-6.091348399072013,-2.3204308106632423,0
-6.047586701133958,-2.5116220257669317,1
-6.536281078348535,-3.350404339392526,1
-5.996645735010997,-2.3017542726564804,0
-6.149108806179561,-3.1507419450390106,1
-6.798015442204923,-3.8129479339781938,0
-5.999486590989351,-3.124331652848177,1
-6.331894422637545,-2.291844167594764,0
-6.504220781095226,-2.205155035977243,0
-6.141360200309973,-3.3735422663882058,1
-6.923262977241364,-3.1289705863613007,0
-6.199937533829165,-2.2080213056475304,0
-6.057101213777179,-3.7719670333922872,1
-6.343272930128667,-3.3140545063900477,1
-6.26841040422224,-2.5062169019978393,1
-6.909670044898514,-3.4499472221906498,0
-6.629690742936027,-2.12523544695243,0
-6.513795428253688,-3.096605682236798,1
-6.891173230521907,-3.8932193277357943,0
-6.2897596570480845,-2.204747151736268,0
-6.940610914775109,-2.2823151968780313,0
-6.676201288817613,-3.1184393934138304,0
-6.513264542854006,-3.246156810596408,1
-6.5164791654851735,-2.9714117226572396,1
-6.0453960383543475,-3.2160941031334485,1
-6.6920976409534285,-2.9336035268168263,0
-6.221642867936158,-3.5465497620051076,1
-6.689648798543495,-3.2286602977074477,0
-6.910551387405827,-2.5143406609816363,0
-6.6720775833218395,-2.7959402455123032,0
-6.866746535681768,-3.200382013450261,0
-6.214030014912964,-2.5165896748200205,1
-6.839663159733237,-2.343698721715644,0
-6.576988044550204,-3.120111255611257,0
-6.4765207267542495,-2.5224709905894214,1
-6.349849966855173,-2.8501588325385985,1
-6.330481744409567,-2.69941214108858,1
-6.817166125886536,-3.6144730746890135,0
-6.128305489207315,-2.6658368166663275,1
-6.4064888542184235,-2.6942873114798074,1
-6.368015600391189,-2.5115780929404643,1
-5.957084321874061,-2.3066251205919115,0
-6.601220355893357,-3.9467918516542273,0
-5.9784585463973245,-3.9092234386959097,1
-6.398746638075545,-2.2955783908509355,0
-6.802011335540141,-2.18230911682462,0
-6.908410360470162,-2.446216558447478,0
-6.9363882363239,-2.8337900988493407,0
-6.332904233828364,-3.3604550246616602,1
-6.5209713185424185,-3.436723368016887,1
-5.953136943785331,-3.124782588826,1
-5.9748201748155765,-2.7422593101997057,1
-6.345159920525209,-3.4500178849766154,1
-6.30894100564074,-2.2008128058616916,0
-5.959471298910982,-2.465340627270286,1
-6.102807697677046,-2.041592423844702,0
-6.943224787131411,-2.034625788780512,0
-6.940241698966863,-2.999128586309225,0
-6.055510398133126,-2.0259398774005364,0
-6.034399180974417,-3.017166537633368,1
-6.8809120470937835,-2.748803228492645,0
-6.4538462913944485,-3.1745512422176407,1
-6.119283267783171,-2.344123795351395,0
-5.983788425209852,-3.715820285294214,1
-6.939097663850367,-2.13948068694598,0
-6.07462427724811,-3.3925692396016203,1
-6.065410091165201,-3.370052020495657,1
-6.754952348458133,-3.0424925956415265,0
-6.813830734931633,-2.2927282571999124,0
-6.90906762285421,-2.955115119171044,0
-6.350489108648243,-3.5087376610617005,1
-6.627346213887492,-3.5772589526814205,0
-6.159849223239245,-3.49380927377467,1
-6.265708660810918,-2.8090062513955374,1
-6.537936578800163,-2.246247625394359,0
-6.711086305483229,-1.9581231831831334,0
-6.602663877038603,-2.975777326777381,0
-6.781762508429611,-2.5196297953728877,0
-6.447054115741694,-3.7144259734127223,1
-6.4280341183413245,-3.6835298011020416,1
-6.204526984134653,-2.0534392134855715,0
-6.229283586958397,-1.9726806526696494,0
-6.232458688849174,-2.056072135771709,0
-6.195364356294506,-3.4155249689727603,1
-6.730336281719879,-2.980122092859136,0
-6.3500379568313905,-2.413021412411942,1
-6.286513762098473,-3.3327201789085974,1
-6.237690810371449,-2.0469784745243578,0
-6.32282226706023,-2.563469855692317,1
-6.471185176321621,-2.245225101704668,0
-6.653887990108339,-3.2240165681363804,0
-6.346926825217093,-2.204550291283496,0
-6.814387465929161,-3.6940176077850593,0
-6.604908320834376,-2.617257559109436,0
-6.159604719740458,-2.9184092288036805,1
-6.620842028179697,-2.3259677984314684,0
-5.951312815277085,-3.9145211611174515,1
-6.0447900205052285,-3.0545727665478877,1
-6.821910907442091,-3.820700041887083,0
-6.7257416105120615,-3.000733034125533,0
-6.6638576847866675,-3.532205597851755,0
-6.23460763754735,-3.4449692717495295,1
-6.277227790846354,-3.620769448422699,1
-6.827424272468411,-2.5632999503147844,0
-6.123909633634806,-3.1827966612908396,1
-5.997335301387534,-3.700285589532675,1
-6.584959372858311,-3.8787808197778286,0
-6.528606145692991,-2.9677682179370457,1
-6.735864167744618,-2.618470670444169,0
-6.852162726033656,-3.478523199912458,0
-6.339255390735055,-3.833206537112325,1
-6.904865839842234,-3.4669103496295612,0
-6.316244816095792,-2.4475121208385087,1
-6.215501226376247,-3.8535544683464114,1
-6.895866445903026,-2.9123303781393903,0
-6.607708513254986,-2.208976709198579,0
-6.694401870462359,-2.8734425611916863,0
-6.823368217320992,-2.3056023925662714,0
-6.532965686525078,-3.9145902204711436,1
-6.517407571839161,-2.080317838003919,0
-6.858161168554083,-2.4214068831730677,0
-6.009899759030629,-2.361926604259992,1
-6.261358452058529,-3.8941670554942256,1
-6.295807155657366,-3.4291932844124693,1
-6.017002400419671,-2.987961958613921,1
-6.824493722122813,-2.4901495261799607,0
-6.197522166501998,-2.705301999120226,1
-6.113494690195347,-3.4648098585875102,1
-6.406637945189234,-2.4890835845413024,1
-6.061034593384282,-3.0433727101646664,1
-6.852835456660221,-2.1391417204890457,0
-6.371489057510211,-2.333899107999601,0
-6.176821219025033,-2.761361983042018,1
-6.409114845320896,-2.587611103719329,1
-6.719786800566767,-3.0099668902539456,0
-6.730217100679305,-2.0617071576440287,0
-6.641099562753248,-2.8124887607132134,0
-6.111771513097909,-2.828827177739331,1
-6.393905663403089,-3.2246945014989707,1
-6.507745428220335,-3.116650429735988,1
-6.938959222791902,-2.372678973063146,0
-6.818509303736417,-2.2949646940172648,0
-6.882219333916045,-3.1734520582402332,0
-6.090842885464957,-3.727120662329315,1
-6.1330212047208255,-2.6109066949859887,1
-5.988157945434645,-2.3706805799440387,1
-6.556610607755262,-2.3613543702082778,1
-6.014103376060429,-3.779395326532207,1
-6.364652347755096,-3.747428856807269,1
-6.55340262797583,-3.0273203042115377,1
-6.631878001456606,-3.7775635514950867,0
-6.883883982527743,-2.0449590041839416,0
-6.7815762601961165,-2.959470258728338,0
-5.978660540718539,-2.989982707553237,1
-6.573536880181129,-3.382687873594392,0
-6.259413891100618,-2.9795781797836884,1
-6.481575877131908,-2.158744356584373,0
-6.106668245482072,-3.0511980212712935,1
-6.325878889172733,-2.7345753586178496,1
-5.9471486454553375,-2.5266018275575464,1
-6.272854534510191,-3.5623813685928916,1
-6.194291526546652,-3.6364043579724714,1
-5.981164543590917,-3.290560164612525,1
-6.370174960479426,-2.9326210194982254,1
-6.567903115296357,-3.8381746559249885,1
-6.3529022670448,-2.616870692779446,1
-6.527355242366139,-2.2428988866378465,0
-6.844110121641292,-3.2814908788503248,0
-6.6432579300549435,-2.137681466615311,0
-6.1057043655661705,-2.036857675315283,0
-6.679715281289228,-2.548430044665627,0
-6.312897658788209,-2.9165255659368627,1
-6.700492071446222,-3.4627133825144654,0
-6.902490835311233,-2.308109443681631,0
-6.56319492288305,-3.55713119361614,1
-6.529440834037198,-2.334796206566423,0
-6.368753892911627,-2.5524988093665235,1
-5.96077017033086,-2.9795357799887574,1
-6.3943393135924556,-3.7839705697674426,1
-6.422733204553144,-3.651134403139282,1
-5.987569183341742,-3.3388184610435747,1
-6.783968285914482,-3.4312399637517697,0
-6.868327941791707,-3.877615085662894,0
-6.745916014157975,-2.698420419441982,0
-6.24086599352143,-2.5574844761509343,1
-6.5142034309384,-3.3711294216359935,1
-6.3850893906877975,-2.41030158222188,1
-6.043415632239413,-2.8878994976119756,1
-6.851012676518624,-1.9686933211367574,0
-6.865240396528161,-3.6492267435330366,0
-6.327301555365447,-2.1918088726242924,0
-6.3945306840365195,-2.796583061108083,1
-6.667732503330016,-3.319748487762828,0
-6.699136478621403,-2.9897606311722282,0
-6.412961747178522,-3.0954969547930684,1
-6.108359748706791,-3.2337255022209552,1
-6.906969251003443,-3.4837172887109675,0
-6.940685267816973,-3.5197501369780197,0
-6.687758856823295,-2.109824466868958,0
-6.138829670879464,-2.9547501841838715,1
-6.12329510665576,-3.719572880912505,1
-5.990408370132253,-1.9975756059025673,0
-6.789817913188074,-3.2199870057460007,0
-6.35893460321508,-2.7560820236384282,1
-6.2773663117059195,-2.203787590641061,0
-6.62353853369213,-2.29264745556785,0
-6.433273540300152,-2.414665495938975,1
-6.6726367210516635,-2.918628554976591,0
-6.335268924528068,-3.7115990338662184,1
-5.981231227348115,-2.9657170678320472,1
-6.895917093243079,-3.1185793783417095,0
-6.617189550022838,-2.8189550525514813,0
-6.517162787719984,-1.9769298395329713,0
-6.067044804093189,-2.247618557801644,0
-6.776271258671102,-3.430428230445667,0
-6.839073411386586,-2.5398708291360887,0
-6.73413427586609,-2.7287586626081675,0
-6.763204732264506,-1.9670257504141337,0
-6.888472048713707,-3.482773278719911,0
-6.86948779208878,-3.8434759525268705,0
-6.723217141757358,-2.0485369930530792,0
-6.172099699679945,-3.258571096176506,1
-6.19701535463285,-2.701843534453512,1
-6.239280640965908,-3.336271407017141,1
-6.510802846145616,-2.84372931739958,1
-6.8185478977591085,-2.5340084190771064,0
-6.340584020603109,-2.9124731033773763,1
-6.434371820956652,-3.605351762467834,1
-6.56948922642189,-2.506576905657231,1
-6.2183657667408285,-3.1678379595689807,1
-6.746056905610638,-3.492891565875917,0
-6.082159360005045,-2.0463570463584615,0
-5.978609483722125,-3.1561901548735722,1
-6.062363406223325,-3.034275946935294,1
-6.36394180936019,-3.6347922034458717,1
-6.857464017326345,-2.823564484289363,0
-6.03788257864222,-3.1318300382127,1
-6.423982791477294,-2.912114099478834,1
-6.156314384138287,-2.1943150679920445,0
-6.351386051195258,-3.0582298562663963,1
-6.924823557906965,-2.493052904464487,0
-6.187919596534503,-3.2567982756102793,1
-6.083271801757115,-2.942598439764069,1
-6.197639560639252,-2.446258230187895,1
-6.455449321196236,-2.7962208262743955,1
