x_01,x_02,y
-11.607561230056731,-4.228745980785453,0.0
-13.50410503031997,-1.800329712921776,0.0
-19.102386425509845,-4.185672572707153,0.0
5.949868715606788,-2.8296286089188185,0.0
-35.04274577056734,-5.198085980702753,0.0
-28.984203983542983,-2.6922068262441896,0.0
-41.07433977554833,-4.199743533697242,0.0
-22.435229361509776,-5.981171507394832,0.0
-5.308159862958979,-3.575739008841142,0.0
-0.9156431184374298,-5.263450015323699,0.0
16.551349574783465,-5.220869716415887,0.0
14.375314548785129,-4.8645423729941255,0.0
-2.147812970475491,-3.878527008741081,0.0
-10.366863338001869,-4.181169235842313,0.0
-21.704119262810792,-3.4706692857809522,0.0
-8.735914286547363,-3.3177172721084474,0.0
-13.614416360517694,-4.827775692980585,0.0
-2.7496939120881123,-3.6193422268659075,0.0
-2.7966092116225933,-3.4219608581522505,0.0
-30.441274473730083,-4.701379639169392,0.0
-13.040149405374995,-2.6567503360846256,0.0
-8.574721895037317,-3.3523369687696736,0.0
9.016587154788384,-3.5606929798412597,0.0
7.820831584784251,-4.1134593040898135,0.0
-15.719361256796379,-3.052295968746506,0.0
-7.85558627075135,-4.30067893913192,0.0
0.9636808853702767,-3.582212150213471,0.0
-29.923453821819827,-3.02216313742188,0.0
9.584530243405927,-3.019527010207883,0.0
1.2298824980695606,-4.208502484691479,0.0
-33.31924865542277,-5.693169661358374,0.0
4.9793356591950015,-3.5989967950039747,0.0
-15.077798455972047,-5.546596160415455,0.0
-34.3627917404161,-4.8325021991943835,0.0
-12.165520666206522,-6.729076198022566,0.0
-10.567380662859712,-3.172186573631953,0.0
-6.011187487150225,-5.63805902304609,0.0
-19.173274439106585,-3.297316557404359,0.0
-17.600687885382882,-5.2799971434852395,0.0
1.0523750346288727,-5.577364673017618,0.0
-9.858538673259073,-4.651662577724898,0.0
6.023406138890266,-2.9745419794166623,0.0
-5.6398038691545125,-4.072088184479656,0.0
-23.491904998043758,-5.7753260499255505,0.0
18.632559844890643,-4.203296410315271,0.0
9.371645315744937,-1.7761776148575033,0.0
14.586931064225707,-2.556178953784361,0.0
-8.492422916256345,-4.075261606433769,0.0
0.01462186129115306,-2.8607246075245096,0.0
23.92044617421469,-3.2736083335909085,0.0
16.24938508494023,-3.36776170438313,0.0
10.954101003304237,-3.76807732839801,0.0
-6.549282891037816,-4.183997622162432,0.0
-28.49907852595382,-3.1017066532484767,0.0
-29.259942345791153,-4.437078757434613,0.0
-5.818698698914424,-3.595419576788582,0.0
-27.59096652168106,-3.356420455147444,0.0
5.565055129387352,-3.6286892883640594,0.0
-7.091510000102413,-4.171304851445091,0.0
-7.904506220845328,-3.0842682162637898,0.0
-4.759590096215165,-4.610979436878334,0.0
-41.56766168032539,-4.1101432438580545,0.0
-0.504428828843599,-3.4628008348541917,0.0
-12.439152827390227,-3.2955395260179747,0.0
-12.027343853779339,-3.2961363022348693,0.0
-9.746379547818979,-5.314506838295976,0.0
-4.812564468948111,-4.120708475302676,0.0
-6.965960355207917,-4.512507374260281,0.0
-26.415675400234306,-3.4761922926662807,0.0
-20.938388609008626,-4.525262550390291,0.0
-16.403744095885237,-3.24359499714076,0.0
3.194603690376052,-2.1482567109979387,0.0
8.423877402954773,-4.2334553538963124,0.0
-9.180796457767187,-6.103417849450722,0.0
0.34957619043343247,-4.750833563330591,0.0
-21.70851782460992,-3.953769171510226,0.0
-22.737390368120117,-3.8957415572527756,0.0
-4.954277622147074,-3.885544888711086,0.0
-18.768436336459516,-3.044558322971526,0.0
-7.967846527193456,-5.455596283112006,0.0
12.910171142163064,-3.4499166623402786,0.0
-25.025504498735515,-2.8745095958222286,0.0
-5.715978608105071,-3.91270477459998,0.0
14.034885387651302,-3.0087153968832574,0.0
9.589263878759544,-4.033700185735976,0.0
-19.931673921477355,-5.3558725667488805,0.0
6.868926252271045,-3.6922978306416034,0.0
11.158860699334168,-5.159714849826343,0.0
-5.686946828900213,-2.468381596938152,0.0
7.310846662356788,-4.512886839733368,0.0
-8.575089777487413,-3.042785626182808,0.0
-8.787095422066526,-5.470021662698978,0.0
-19.80760749040119,-4.634544578687934,0.0
-21.01419430383914,-3.095330262929762,0.0
-20.50570778685781,-3.466244492437719,0.0
-1.8527914874994922,-4.656858443309031,0.0
-12.779417981263254,-2.794770049020391,0.0
-11.96413206689763,-4.0588027442655505,0.0
-10.390270405026875,-6.628982995672313,0.0
2.0468491749670825,-5.052610936491767,0.0
-9.793234326544997,-4.263359703367198,0.0
-15.570219020242872,-3.8039881590110634,0.0
11.931909782615543,-3.2635269813985683,0.0
-6.53108411283058,-4.604136541228333,0.0
4.948633646364028,-4.316920102383952,0.0
-3.2276438784851202,-5.592993171008059,0.0
-5.421023186138896,-4.078422266871725,0.0
-11.187219026739742,-4.006644285521202,0.0
2.8604079073844826,-4.065218886267008,0.0
-4.742336067193784,-4.1942104632466695,0.0
-25.029614180604177,-3.142615153926683,0.0
-7.394605386730722,-3.177280866969132,0.0
-1.8067265800009027,-4.54632172482743,0.0
2.6859059956363787,-2.5815984308642186,0.0
