x_01,x_02,y
0.38952977084005935,0.9878611797088341,1
0.2554238726417154,3.4162774475725115,0
-0.14043440111120942,1.030934587787134,1
1.6310275483187024,2.386978551575469,0
-1.2675880198552605,0.018521179791534337,1
-0.8391844216845616,2.524400334250098,1
-1.6940861220838788,1.0168636267970455,1
-0.3761019851787326,-0.7645643469005441,1
0.8349647132491222,1.640868151653145,0
1.1455625509017868,-0.046842854829412195,1
2.380665448933024,-0.004262555921599853,0
2.226796536634737,0.3520647875001618,0
1.0584349851068129,1.3380801517532062,0
0.4772603601276443,1.0354379246519736,0
-0.3244046943203309,1.745937874713335,1
0.5925858735329691,1.8988898883858396,0
0.2476236836792633,0.38883146751370257,1
1.0158755755786901,1.5972649336283797,0
1.012558162934467,1.794646302342037,0
-0.942214864112372,0.5152275213248946,1
0.2882304894985387,2.5598568244096613,0
0.6039838968442122,1.8642701917246136,1
1.8478772887522157,1.6559141806530278,0
1.7633246015330648,1.1031478564044739,0
0.09878160266099623,2.1643111917477813,0
0.654834464496755,0.9159282213623667,0
1.278450825615695,1.634395010280816,0
-0.9055994146719537,2.194444023072407,1
1.8880369296811652,2.1970801502864044,0
1.2972741221659407,1.0081046758028076,0
-1.1457183701078424,-0.47656250086408747,1
1.5624004977632544,1.6176103654903122,0
0.14414694336298817,-0.32998899992116826,1
-1.2195080092937538,0.38410496129990324,1
0.3500760807472055,-1.5124690375282788,1
0.46308164411240765,2.0444205868623344,0
0.7852531532064125,-0.4214518625518029,1
-0.14544694062311925,1.9192906030899284,1
-0.03424827900903782,-0.06338998299095278,1
1.2847224490549274,-0.3607575125233309,1
0.5132043418760451,0.5649445827693889,1
1.6362274293861758,2.2420651810776246,0
0.8115139406770487,1.1445189760146306,0
-0.45082023598951193,-0.5587188894312631,1
2.527829238439811,1.0133107501790164,0
1.872983692085016,3.4404295456367837,0
2.241760083942647,2.6604282067099265,0
0.6098033134422874,1.1413455540605184,1
1.2113422184484315,2.3558825529697778,0
2.9017392666006785,1.9429988269033787,0
2.359313335088455,1.8488454561111571,0
1.984880206845056,1.448529832096277,0
0.7472040623049896,1.0326095383318548,1
-0.8048808716058091,2.1149005072458102,1
-0.8586820682624567,0.7795284030596741,1
0.7988641659528042,1.6211875837057053,0
-0.7406676559759917,1.8601867053468428,1
1.6038171186878547,1.5879178721302276,0
0.7088628157287141,1.0453023090491955,1
0.651375301652079,2.132338944230497,0
0.8737544534509696,0.6056277236159534,1
-1.7289692485014514,1.1064639166362324,1
1.1746397921710474,1.7538063256400958,0
0.3307273650748326,1.9210676344763122,0
0.3598466568542058,1.920470858259418,0
0.5211351896931095,-0.09789967780168962,1
0.8700085996321126,1.0958986851916115,0
0.7177405162567602,0.7040997862340062,1
-0.6575620237916573,1.7404148678280067,1
-0.2702593605337391,0.6913446101039962,1
0.050388428016252984,1.9730121633535274,0
1.4362008899880248,3.0683504494963483,0
1.8059663802725214,0.9831518065979752,0
0.561127953523116,-0.886810688956434,1
1.2350270662008611,0.4657735971636965,0
-0.324715719607894,1.2628379889840613,1
-0.39746799485716533,1.3208656032415118,1
0.8599879664710812,1.331062271783201,0
-0.1168205638566755,2.172048837522761,1
0.6468964656379597,-0.23898912261771832,1
2.123195252811415,1.7666904981540084,0
-0.5592620966458561,2.3420975646720583,1
0.8061275732303432,1.3039023858943073,0
2.2027245597995995,2.2078917636110296,0
1.8883716482469861,1.1829069747583107,0
-0.199073882306393,-0.13926540625459305,1
1.6960147299662927,1.524309329852684,0
1.9993589038027022,0.0568923106679442,0
0.8081804300249098,2.748225563556135,1
1.7272632218379294,0.7037203207609194,0
0.6039578836266979,2.1738215343114793,0
0.5889668207335264,-0.2534145022046914,1
-0.19030106083323606,0.5820625818063533,1
-0.27561963262046063,2.1212768975645253,1
-0.23966420619051765,1.7503626680565683,1
1.0792961542276172,0.5597487171852562,0
0.30666698530432246,2.4218371114738964,1
0.3643164051697034,1.1578044162287362,1
0.47560523054553727,-1.4123758351780256,1
1.3550423898897086,0.1639962240025199,1
