x_01,x_02,y
-10.242433992719066,-4.090806893317515,0.0
-11.583492974702505,-2.8765987593856757,0.0
-15.542075712231755,-4.069270189278365,0.0
2.1725437820673648,-3.391248207384197,0.0
-26.813611899672267,-4.575476893276164,0.0
-22.529575917965275,-3.3225373160468825,0.0
-31.078592921958446,-4.076305669773409,0.0
-17.898751552906987,-4.967019656622203,0.0
-5.788084568628437,-3.764303407345359,0.0
-2.6821061921017924,-4.608158910586638,0.0
9.668922788210581,-4.586868761132731,0.0
8.130233665227712,-4.408705089421851,0.0
-3.553381850051531,-3.9156974072953283,0.0
-9.365128099843218,-4.067018520845945,0.0
-17.38177864432297,-3.7117685458152643,0.0
-8.211872965789969,-3.635292538979012,0.0
-11.661494864327027,-4.39032174941508,0.0
-3.9789759453327593,-3.786105016357742,0.0
-4.01215007177499,-3.687414332000913,0.0
-23.559880342243382,-4.3271237225094845,0.0
-11.255426806134274,-3.3048090709671007,0.0
-8.097892732677538,-3.6526023873096247,0.0
4.341041186402498,-3.7567803928454175,0.0
3.495514314210988,-4.033163554969694,0.0
-13.149915674509698,-3.502581887298041,0.0
-7.58938705615211,-4.1267733724907485,0.0
-1.35322344496271,-3.7675399780315235,0.0
-23.193725847839197,-3.487515471635728,0.0
4.742637595691992,-3.4861974080287292,0.0
-1.1649904794602515,-4.080685145270528,0.0
-25.594915402198083,-4.823018733603975,0.0
1.4862732765128843,-3.7759323004267755,0.0
-12.696262267489779,-4.7497319831325155,0.0
-26.3328117940572,-4.39268500252198,0.0
-10.636970893647606,-5.340972001936071,0.0
-9.506915259995584,-3.5625271897407647,0.0
-6.2852001690555355,-4.795463414447833,0.0
-15.592201107350853,-3.6250921816269672,0.0
-14.480214491210038,-4.616432474667408,0.0
-1.290507210570385,-4.765116239433597,0.0
-9.005688282359209,-4.302265191787237,0.0
2.2245425927420968,-3.4637048926331193,0.0
-6.022592294349173,-4.012477995164616,0.0
-18.645934061014778,-4.864096927887563,0.0
11.14056068327845,-4.078082108082423,0.0
4.592105219730501,-2.8645227103535396,0.0
8.27986913830681,-3.2545233798169684,0.0
-8.039698566696787,-4.0140647061416725,0.0
-2.024309516635345,-3.4067962066870425,0.0
14.879660964887128,-3.613238069720242,0.0
9.455401649764893,-3.660314755116353,0.0
5.711070367330899,-3.860472567123793,0.0
-6.665691078069765,-4.068432714006004,0.0
-22.186540417177753,-3.5272872295490263,0.0
-22.724552383744225,-4.194973281642095,0.0
-6.149090041591618,-3.774143691319079,0.0
